text,sentiment_score
"果然是豫杭",0.26209317792111875
"这地方终于火了。",0.16406843613631827
"来的时候好好的回不去了[九转大肠][九转大肠][九转大肠]",0.3561851466777386
"永久性农田，如果能看懂这番景象 就能理解“实现‘四个现代化‘目标” 历史课本这一章闭环了",0.933775209202135
"杭州虽然发达了，但是不忘本[看]",0.2420585190134953
"不能收！杭州不怕扬尘吗？[看]",0.9939977919590856
"那是你没见过河南的浪漫",0.9939576366545534
"农田和科技的碰撞！真的很….",0.439354303844513
"开镰了",0.578478620307136
"不得不说，这麦子看着产量真低",0.9941565698885558
"小时候课本里未来先进社会的样子",0.5188220612654072
"真是四个现代化主题画片里的画面[发呆][发呆][发呆][发呆][发呆]",0.6429335818357281
"高楼大厦，高铁，农田，农用机，真的太美了[赞][赞][赞]",0.7414678541734561
"请问收完麦，收割机可以上高速吗",0.6554479323970254
"豫杭[不看]",0.16996459689018018
"杭州也种麦子？？",0.29225871024422634
"去年亚运村那种了一大片高粱，真是好看极了[呲牙][呲牙]",0.7730475790624498
"萧山最贵的一片田[呲牙]",0.6749408797871691
"@",0.039572945633989054
"浙江绍兴有小麦和大麦[呲牙][呲牙][呲牙]",0.9986131455147313
"收割机污染太严重了，城市周边扬尘这么大。这么值钱的地没有尽到物尽其用。",0.9999864387208329
"你现在看到的是河南杭州，简称豫杭",0.8672062090325338
"三千军马出杭州[微笑]。雍正说的",0.2501314241001755
"怪稀啊",0.15719104644312143
"绿油的麦田给杭州人带来了浪漫，金黄的麦穗给农民带来了笑容。写字楼里的年轻人永远不知道每一棵麦穗（每一粒大米）是磕六个头换来的含义。",0.5586404973825143
"这片麦田和城市建筑 显得格格不入….规划 审批 复议 驳回  再审批 拨款 开发 开工 交付 使用  努力打造杭州市最大的KVT",0.022452611118550903
"没有高楼可以，但没有粮食人根本活不了",0.8086224307846808
"杭州居然也种麦子我以为种水稻",7.025015958483927e-05
"视频对接的吧，领克大厦往北是望江隧道 往南是风情快速路 往东机场高架 往西是之江大桥  中间是滨江和萧山连接处 哪来的麦田",0.9018707192486901
"悄悄的告诉你们，苏州乡下也种小麦",0.7335764014557368
"果然是豫杭",0.21570256098158314
"这就是三年前我的建议和愿望",0.4210430538412713
"河南[笑哭]",0.650068230135155
"河南真正的省会在杭州",0.6430866912445088
"快收颗粒归仓，这两天有雨。",0.8690589907057014
"来了杭州才知道，这边种麦子[泣不成声]",0.034853470873027814
"杭州确实有麦子，我亲眼所见",0.27424024514750456
"麦地里都能看到高楼大厦[捂脸]",0.2174033194292858
"城市中央有一片麦田也是一道靓丽的风景啊[鼓掌][鼓掌][鼓掌]",0.12652856352947928
"cbd麦田，好高大上啊[泪奔][泪奔][泪奔]",0.006329612451625111
"现在中国大部分地都是国家在耕种",0.09456866529613228
"回杭州割麦！",0.8679508570615887
"不种钢筋水泥可惜了",0.7443267117289726
"一半是农村，一半是城市",0.03432413324101691
"后面为啥不撒水！",0.9728820984874913
"浙北，浙东都种麦子！上海有些地方也种！",0.9840502201163367
"我说句实话评论区的河南人也别挑理，在杭州的河南人 真比不上安徽人[捂脸] 你们也别豫杭豫杭的、安徽人在杭州到处都融入进去了",0.1895525251729253
""山外青山楼外楼，西湖歌舞几时休？",0.01167157111526207
"暖风熏得游人醉，直把杭州作汴州。"",0.7596791781819373
"离市区这么近，怎么不开发呢，浪费了这么好的地段",0.31375874693615513
"你收小麦是风景，俺们收小麦是生活",0.9361343662190702
"哇哇哇！！！！这就是浪漫了？？？？要不去别的地方看看？？？？",0.46543914044744994
"知道整个浙江水稻产量没有信阳多的原因是它还有小麦",0.38900441413977604
"杭州也有种麦子的吗",0.3571428571428572
"太胆大了，砖家都说了收割机收麦子灰尘大，要用镰刀割",0.9999989080902679
"鱼米之乡变成但是这满地的小麦怎么说",0.6077974530295995
"收麦了",0.7085923308003625
"这个粮食会不会受污染了？",0.8115252614242898
"来时候好好的 收完回不去了[捂脸]",0.03791787655889689
"这是亿万国人老实本分的基础[捂脸]",0.9999813116736328
"看来土地还不少，可以继续卖！",0.181654097245165
"以前真不知道杭州有大片麦田，河南人看的很亲呀[玫瑰]",0.7992392867916913
"这些麦子最后会不会没地方处理扔垃圾处理厂了[看]",0.341649322448753
"""",0.8856665788021127
"城市农村中的最后一片土地[比心]",0.48199131891703373
"不会的中国房地产会放慢发展",0.7784512576489685
"恁看！那城里人见了联合收割机都觉得稀奇。",0.9445102021148476
"这是谁把大货车开进市里了[捂脸]",0.9152848954488386
"南方也种麦子吗",0.780189251100233
"谁让你来的  找谁去",0.0001508597247243948
"这段视频拍的真好，作者用心了",0.03855099541781137
"杭州竟然种麦子[发呆]",0.7483864260963528
"高铁通过，这画面简直太帅了",0.5
"亚运村",0.9035906799372935
"工业，农业大发展，腾飞杭州，全国人民拥护您[感谢][感谢][感谢][赞][赞][赞]",0.592241943738645
"我们这里市区有个农科所，每年市区种棉花",0.0665108330255142
"杭州也种麦子吗",0.7814512343707278
"浙江还种小麦？",0.34527875471283087
"收割机后面没有配备晒水车～差评！[呲牙]",0.25275117626661314
"这里无疑是杭州最美的风景[赞][赞][赞]",0.927563082333675
"后面的楼拆了吧，良田不种地，挺浪费的",0.00039748377732651274
"恭喜浙江大丰收",0.9026110120930778
"请你们来了[看]",0.047471832767532196
"工农业重镇＿萧山",0.2638485011768027
"@Y 我要回我的杭州收麦子",0.005243090680522755
"江南不是鱼米之乡吗？怎么还种小麦",0.8326919100983128
"饭碗牢牢掌握在自己手中",0.8048534498432549
"好家伙，看来这块地你们去拍视频的人还不少啊",0.9195333549518218
"多么和谐的视频盛宴",0.4737672181921908
"不知道今年河南收麦还要不要开个洒水车在旁边除尘[捂脸]",0.8313038997431133
"这是公家的，还是私人的[捂脸]",0.9758909497479119
"这地方原本就是农田",8.209880672893632e-05
"[比心]",0.24149477226006522
"越发达人越不开心",0.3571428571428572
"我们那里割麦子现在都是久保田，",0.00016575161944432093
"钱塘区的还没熟，",0.1989106952616747
"江浙江地区种有的地方种小麦，但是种的不多，这里一块那里一块的",0.18163620216980036
"怎么不降尘啦",0.029996630671061397
"不出三年这地成大楼",0.9094462140412938
"看来中原的面食文化影响渊源。",0.8032984805275227
"这麦子可以对比黄金了[捂脸][捂脸][捂脸]",0.745925982721453
"过几年就成房子了[笑哭]！",0.8563274189800003
"杭州不是种稻谷的吗？[捂脸]",0.6568148862637253
"收完了高速能上的去吗",0.7005862055752599
"杭州不是江南种水稻那[捂脸][捂脸]吗",0.6241672058826981
"我知道这方麦田[思考]",0.30311160051929864
"嘉兴先是水稻，然后再种小麦，这样二季",0.9043520462073011
"假如把城市的效区适合种稻米和菜利用起来，全国粮食又可以翻倍了，浙江不错！",0.99489901231802
"就在我附近[呲牙][呲牙]",0.9811782675203378
"小意思，去盐城看麦子，多的很",0.0009575690938364856
"长三角比珠三角好，就是自然资源搭配好，珠三角全是楼房，没什么可持续发展的",0.9604211644175691
"今年咋没让给麦洒水呢，这环保咋搞的[捂脸][捂脸]",0.4702996481813374
"这是开发商买了地皮，结果发现楼价降了，闲着无用就种种小麦",0.7714872740513101
"这就是现代化",0.5844964470571992
"收完上高速不知道算不算超限，又不给上[捂脸][捂脸]",0.003196414369995182
"都流行城市种麦子了吗[捂脸]这是以前拍的，现在估计也要收割了",0.014382570100445635
"毁坏基本农田是违法的行为，杭州还有多少基本农田[呲牙][呲牙][呲牙]",0.14076191282735384
"不让烧秸秆！[抠鼻]",0.24872329027716344
"没有卖场的麦田没有灵魂了[泣不成声]",0.8846146011898182
"杭州的浪漫是在麦田里进行的吗",0.30311160051929864
"应该部队农场，小时候我记得盈丰都是种花木。",0.8796983986668897
"江东大桥那边好多麦子",0.5654622636104593
"打死仗来.什么最重要.粮食可以救命的.其它都是浮云",0.11877148119175629
"看来叫豫杭是有道理的！",0.053491781552401085
"杭州不应该种水稻么？还有那栋森海塞尔大楼在哪里",0.7107602766101287
"沃得发",0.521629205348348
"杭州也种小麦[熊吉]",0.3707044484337735
"这组图好美，落日余晖，高楼大厦前，机器轰鸣[小鼓掌][小鼓掌][小鼓掌]",0.22105111927101084
"五一去永嘉楠溪江玩，看到当地村民在桥上晒麦子也是给我一脸懵，种麦子都干到温州地界儿了！",0.0349718206735975
"这不卖得卖个一千块一斤[捂脸]",0.9620706158262545
"给人一种两个世界的感觉",0.2880952380952383
"稀稀拉拉的，没产量",0.9908629998806358
"这块地应该是农场吧",0.5042906456488253
"这是部队的农场吧",0.6382267979175058
"我是砖家，机械化作业有扬尘，必须要手工收割，不能用机械[捂脸]",0.8177405806632697
"专家不是说了么，农村收割机污染环境要用镰刀割，其他的地方不说，这个地方必须用手工镰刀割",0.38997187140069944
"不种菜可惜了",0.7318769685832978
"为家里收麦子，我请了一天假",0.8972386617106738
"cbd应该是寸土寸金的地方，居然拿来种小麦，很矛盾，很久没去杭州了，那边发生了什么？",0.20741998728114774
"沃得发",0.4737672181921926
"这个视频这两天刷到不止二十遍了，你们本地新闻这么闲吗，去工地看看，去环卫街道看看，去听听他们的声音，特别是滨江房地产，杭州湾建筑公司，你看看工人的住宿条件，几个月，不发工资",0.9660756952379321
"后面的城市 和麦田都是同一个人种出来的",0.21596407454549227
"怎么不用人工收割，这不是专家说会有污染",0.9489295484178492
"祖国我与您一起加油，擦干曾经的耻辱，我在自己工作岗位上接好每根电线的接头，拧紧每颗螺丝",0.9178743961352657
"怎么没有种水稻",0.481685108140272
"[元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][元宝][烟花][元宝][元宝][元宝][烟花][烟花][元宝][元宝][元宝]",0.5561246409143183
"""",0.400589887949359
"这是给收割机做广告吗？",0.8842593592721815
"我看到了灰尘，快来人呀，赶紧停，人工收割！",0.4370534134557713
"“收割机旁边为什么不配一台雾炮洒水车，影响空气质量知道吗”……罚款[看][看]",0.9284738054434394
"第一眼感觉不是p图吗[泪奔]",0.8630530555797126
"谁请他们过来的？",0.9923682603597959
"美丽和谐的风景线[赞]",0.995181819230834
"喷子是真多",0.6887006692414357
"产值真高",0.01902895693260176
"今天，杭州的写字楼白领都趴在窗边看农民收割小麦。",0.05948888422364973
"不怕上不了高速吗？",0.9444219823128255
"割韭菜样子不错",0.014420794897165856
"今年上半年杭州田里全种了麦子，现在刚收割好又开始灌水准备种水稻[憨笑]",0.2578762135371683
"收割的原来不仅有韭菜还有麦田",0.8756301214925407
"“杭州的新衣？”",0.717391304347826
"感叹杭州发展的太快了",0.84391845341485
"搞停车位把",0.9128463921774137
"我还以为是动画效果",0.9969432407438579
"[赞]",0.9983748075819824
"今早起来发现麦子收完了",0.4653027778756601
"这个画面好，不叫我",0.9227996902362423
""豫杭   果然很开门",0.9999580779161954
"麦子都种上咯[看]"",0.413318190688981
"杭州真厉害，又是极氪，又是方太，又是阿里巴巴[赞]一个城市没高端产业是不行的。",0.9992612843761574
"南京已经跟上了，杭州不再孤单",0.9838063875332214
"歌词具象化了",0.5850021828093731
"还有湖州长东CBD[看]",0.4776950115481714
"这是去年秋天的样子，全部是高粱，两边种了各种鲜花💐把高粱包围起来[赞]",0.8251072341696278
"等等，杭州种小麦？？？",0.9971644136383604
"我怎么感觉是沃得的广告[捂脸]",0.9327126636051636
"浙江有些地方也种麦的，不是全水稻，望周知[捂脸]",0.6371775518569153
"小学课本里的画面。[呲牙][呲牙]",0.9442630668789843
"十几年后都是楼房[捂脸]",0.6774193548387097
"中间那个是极氪吗",0.4383004088416371
"做成语文课封面，简直太美了",0.9999950404920154
"这是郑州吗",0.22770179140747682
"四个现代化而奋斗[比心][比心][比心]",0.08284270861353915
"""",0.6844957676596424
"大成都的环球中心，同样的风景，这是种花家特有的CBD风格",0.8953934359950259
"这不就是我们当年小学课本描敘的样貌吗  实现“四个现代化”  我都看哭了  我们这个民族一路走路太不容易了",0.11990744880338644
"在八十年代喊实现四个现代化的口号的时候，是无法想象有这种场景[呲牙]。祖国繁荣昌盛[赞][赞][比心][比心]",0.9378849306605542
"周末我也拍到一辆沃得[呲牙]",0.9995495606576017
"好家伙，这是什么神仙场景，高楼大厦，飞驰的高铁，金黄的麦穗，往来的收割机",0.9840405349286092
"80后很辛苦，但是80后真是见证了很多日新月异的变化。看到这个场景，更是仿佛看到了比小学课本还要壮观100倍的“四个现代化”",0.5793739574320028
"不懂就问，是特地留的景观农田吗",0.0001645269624915846
"小学课本插画成为现实[绝][绝][绝]",0.8475367787150442
"美极了[赞]",0.3817453445479383
"谁能告诉我具体位置在哪里",0.5618565332226944
"严重的规划失误",0.8799367132920207
"希望一直保留下去。多好呀，重新定义都市和乡村。",0.11087585612082629
"体制内麦田[不失礼貌的微笑]",0.9999999340646367
"[看][看][看][看][看][看][看]杭州这么先进了嘛",0.5250223322973644
"山东济宁也有[呲牙]",0.9989624434976285
"杭州旁边的湖州也有[看]",0.3591772238254115
"这样可以[大笑]",0.9603006687229563
"前几天跑步拍的 高楼大夏围绕的稻田",0.9608366357262029
"""",0.03269899769957918
"""",0.6641991282964492
"这就是儿时念想的四个现代化[赞][赞][赞]",0.9625947718163277
"四个现代化化，工业现代化、农业现代化、国防现代化、科学技术现代化",0.9999195738499089
"顶着40多度去抗旱",0.9728505482742869
"我爱种地[躺平][躺平]",0.7767641591020832
"白天字节跳动算法工程师，晚上收麦子的二蛋。[看][看]",0.5194584111787762
"四个现代化是指工业现代化、农业现代化、国防现代化、科学技术现代化！！",0.18625996755056784
"一个极客、一个方太，都是宁波的企业[我想静静][我想静静][我想静静][笑哭][泪奔][投降]",0.46598072132063173
"农业现代化、工业现代化、城市现代化的完美融合，歌也很应景，我们的家乡在希望的田野上[比心]",0.9999841932973818
"杭州是个神奇的城市，即能种植水稻也能种植小麦[赞]",0.9119686661707733
"高铁穿越简直是点睛之笔",0.2073128731513908
"""",0.681490114985698
"左上角再来一架飞机就完美了[捂脸][捂脸]",0.7515821406195002
"努力实现了四个现代化！[爱心]",0.010554368128062985
"四个现代化[比心]",0.433952595701144
"你是沃得，我是你的谁[看]",0.9988531446501167
"课本里的四个现代化在这一刻具象化了",0.6317853705682674
"北京市中心三环边上也有一块地，肯定比杭州这块地产值高[抠鼻]，杭州这CBD大厦的产值也不一定有北京那块地产值高[抠鼻]",0.6244532952058298
"我记得这是我小时候坐在教室里面看着课本发呆，想着将来我们中国的实现四个现代化的场景，也畅想着我们的未来，那时候的人一定很幸福吧，国家也一定很富强",0.9999563563553923
"小麦保本，水稻挣点",0.795525688279049
"[赞][鼓掌][赞][鼓掌]",0.9750232740924044
"收干净了[九转大肠]",0.6714970024605315
"不懂就问，长江以南，还有哪里种麦子[九转大肠]",0.9444133219879239
"四个现代化[赞]@乌鱼子 @如跃 @酥山油饼",0.6055209973799204
"空中再飞过两架J20就完美了[捂脸]",0.8769420866429115
"杭州，浙江也种麦子，我是没想到[666]",0.7290776317922278
""像我的家乡东莞都看不到这么大块的农用地，有时候我在想要是发生战争或者是天灾，粮食出现短缺，买又买不到，种又没地方种，1,000万的人到时候真不知道怎么办，我不是想危言耸听，只不过忧患意识应该时时刻刻刻在我们的脑子里"",0.21276920138700128
"八零后，我记得好像这是小学思想品德课本的一幅画面。依稀记得老师说要为四个现代化努力学习[微笑]",0.7542815740859629
"这不就是小时候课本里的插图吗",0.5224886820595241
"这就是杭州的魅力啊，山川，湖泊，高楼，小村庄，什么都不缺[尬笑]",0.014497561952939497
"让沃德打钱",0.985731492049838
"啥全国仅此一家呀，北京的北三环也有麦田",0.7499999999999999
"家楼下也在收割了[比心]",0.3389830508474577
"从杭州东站坐高铁，往上海方向，一会会就看到了农田。不会就是这一块地吧[泪奔][泪奔][泪奔]",0.8888888888888887
"好美",0.9998577828944175
"极氪大楼吗？好帅啊",0.6887006692414357
"四个现代化[宕机]高铁疾驰而过真是神来之笔",0.3903816822270092
"这个一定要画到最新的两百块人民币上面[赞]",0.5454545454545455
"""",0.8461541785919555
"盈一盈二佳苑中间，我每天早上都要走一遍，可以说这小麦是我看着长大的，前一天还在想着麦子该收了，第二天早上就不见了[九转大肠]给我搞的猝不及防，没想到是当天下午就收了[赞]",4.338175315643511e-06
"明年收麦子的时候请空军战机露个脸",0.21737595701521384
"豫杭这是不忘本啊[赞][赞][赞]",0.8340452871792133
"还是我村的好",0.7732854199793426
"大东北的地！",0.7913439332674056
"这幅画面真的像我们祖国的进步史，地上是土地收割机，中间是飞驰而过的高铁，背后是高耸入云的高楼大厦！一个农业大国的崛起[思考]",0.9998404107337783
"这地被拆迁的住户惨了……",0.7821293330230505
"杭州既有江南的水网，也有类似华北的平原！",0.0014988713824847233
"白天白领，下班捉麦",0.9836838752823273
"还记得20年前，小学老师让写20年后的中国是什么样子的，好多同学都写到处是柏油路[捂脸]",0.4521372679839911
"最大的赢家并不是CBD种麦子，而是这个收割机 牌子[捂脸]",0.13254116362944135
"沃德？你是沃德，我是你的谁？",0.9636185865253162
"杭州还种小麦吗？",0.9531793303856417
"改造成开心农场，让旁边的白领金领付费体验限时偷菜偷瓜的乐趣[捂脸]",0.9299726051848906
"沃得收割机好容易坏，还是日本的好用",0.9986688818394953
"这算什么，上次我在北京二环还见了一大片麦田",0.5944378757005597
"""",0.568551289452844
"我是75年的，十几岁的时候大片麦田都是大型收割机一边收一边脱粒，剩下不好用收割机的小块地，全村劳动力互相帮助一天之内抢收完。",0.30622102204259716
"这不就是小学的教科书上描述的未来的样子吗？",0.21786046955639582
"这块可以比一下。",0.07738174934847608
"让你看看成都的",0.23906764589058793
"艺术",0.7729474180917917
"四个现代化[赞][赞][赞][赞]",0.5927005718127905
"杭州种小麦？",0.4610196940309935
"这是你有钱也买不到",0.9984317731895131
"""",0.5660266053359587
"开封",0.0009747281068402947
"沃得 这波泼天的富贵省了不少广告费[流泪]",0.9999574815956027
"@新华社 @央视新闻 @人民日报 四个现代化的具象化，高楼大厦-飞驰的高铁-金黄的麦穗-往来的收割机[色][色][色][色][色][色][色][色][色][色][色]",0.57246270603084
"成都的油菜花[舔屏][舔屏][舔屏]",0.3409751552097503
"拆迁了很多片区 做的农田……相应号召而已。",0.5875212430201505
"我要手机消息不停[不失礼貌的微笑]",0.7540811212264519
"真美！四个现代化！实现了！",0.9922756782263673
"这才是新农村！一边高楼大厦！一边农田，这才是老百姓需要的生活[比心][比心][比心][鼓掌][鼓掌][鼓掌][愉快][愉快][咖啡]",0.08292998193718804
"那你是忘记北京北三环内农科院的一片麦地",0.5262327818078083
"给你们看个小弟湖州版的，简直是有样学样[捂脸]",0.3674564920755756
"浙江已经完全实现“四个现代化”羡慕啊[九转大肠]",0.01419433299841355
"[泣不成声]我拍的",0.5891216912809755
"中午才去，已经去晚了[躺平]",0.9997778395983875
"那些卖出去又闲置的土地，就应该这样用起来。让周围城里人感受大自然的气息。",0.643399190526444
"好治愈，等到秋天记得再给我来一份[舔屏]",0.7418908430133533
"""",0.5087948203650716
"好的，工业学大庆，农业学杭州",0.7695104196070782
"你我皆小麦？[笑哭][笑哭][笑哭][笑哭]",0.42499849148368085
"这城市规划的真棒👍",0.8938056489863301
"钱江新城？？？",0.7190694483978753
"没办法，浙江没地啊，农田红线谁都得守，你杭州也不例外！",0.3315726232397985
"？我杭州的，我咋没见过这？",0.06842379927506126
"一条高铁之隔方太大楼，极氪大楼",0.6536857465189773
"四个现代化，真的实现了，看到这一目，突然热泪盈眶",0.9688362445017372
"果真是豫杭[大笑]",0.6887006692414357
"白天去CBD收房租，下班去地里收麦子，一天好充实呀。",0.6887006692414357
"这才是杭州的一角而已",0.2443529651094163
"""",0.11451338339717088
""我在复兴号看中国，飞驰在祖国的城市乡村，感受着祖国日新月异的变化",0.7546801415939238
"四个现代化，从书本变成现实"",0.3220800604582509
"北京三环路边上也有一块麦田比这个值钱多了[捂脸]",0.7797782783847622
"""",0.999994221101035
"工业现代化，农业现代化，国防现代化，科学技术现代化！此时此刻我们不就是生活在四个现代化当中吗？[爱心][爱心][爱心][爱心][爱心]",0.9966088754370271
"刚路过啊[看]",0.4920150526962995
"终于实现了四个现代化建设[灵机一动]",0.4737672181921908
"[看]",0.30645539474964323
"安徽淮南紧随其后",0.4112064241332487
"理想照进现实 [赞]  [赞]",0.9776790490381252
"""",0.9807908349644525
"小麦一斤1.1元",0.9994874643590911
"就在这",0.9412626502368718
"红线不能踩",0.8421618654021261
"来吧，干[捂脸]",0.9980219810166631
"""",0.9999609769110775
"绝了[舔屏]",0.9973291955439306
"小时候课本中的四个现代化，终于在这里看到了，农业现代化，工业现代化，交通现代化，国防现代化，[赞][赞]",0.7224818104904913
"南方面食大省，四川 浙江",0.2837352822014316
"多少开发商看着这块地流着哈喇子[泣不成声]",0.9999389658298463
"因祸得福收获一个高楼大厦+高铁+麦地同框的景观[看]",0.49790340506297603
"种什么都不如种粮食",0.9434272335665365
"这应该属于亏钱状态，",0.849437575179915
"这才是未来之城",0.9052214778995885
"@草莓🍓 我们宁围 小区前面",0.16659651225160532
"为什么后面没有洒水车  灰尘那么大",0.9246629047363165
"那个高楼上的logo 是极客嘛",0.22131360338461503
"好欢快啊[呲牙]，一股坐在星巴克喝大碗茶的感觉[呲牙]",0.6923786120385603
"这才叫中国式的四个现代化[赞][鼓掌]",0.07522089544565258
"杭州种小麦？？？",0.7068752755982374
"杭州能种出来小麦？",0.029938773472308333
""点灯不用油，犁地不用牛。楼上",0.6184777508821596
"楼下电灯电话，知道这顺口溜的",0.8897863075529587
"已经不年轻了"",0.33151226352275864
"少一个空中J20飞过，国防现代化也得体现啊",0.0005972874459582167
"杭州也有啊，我还以为就成都有呢，成都也是CBD周围把花草都铲了改种植作物",0.9809121525272837
"这该死的独一份都市风景[赞][赞][赞]",0.5898355486146287
"""",0.1206703467130309
"""",0.7606336627690842
"我觉得很好啊，发展的真实写照，很有对比，很有感觉，农业不代表落后",0.9935858824796405
"杭州已率先实现四个现代化",0.8935360253326919
"这里也种高粱",0.2722483756103534
"钱江世纪城那一块，前面是丰北二苑",0.48269110886972666
"杭州为什么什么都是网红",0.5852868730170536
"余杭未科城。最现代化的高楼和农田相映成辉。",0.9910827650901451
"这不是我向往的生活吗，一间茅房，一亩粮田，一条小狗，一亿存款",0.7297953905324696
"终于看到四个现代化同框了[赞][赞][赞][赞]",0.5032720583176518
"绝[赞]",0.5029549877959443
"油画才敢想象构图",0.04639167957487089
"叮叮当，叮叮当[抱抱你]",0.8327115428582528
"这就不得不拿出成都环城绿道种水稻的图了[泪奔][泪奔][泪奔]",0.966983418677377
"这个太治愈了，感觉不太真实了，就是小时候梦想的21世纪的景象。",0.9108635165516373
"就是图个乐，杭州的二房东三房东有多狠！！！！！！没尝试过吧？前段时间。还有在杭州打工的狗。那都属于轻的。",0.783962458127885
"收割前一天",0.05645126953499058
"由此图可以看出，工业文明，现代科技文明都得以农业文明为基础。",0.9994372361276271
"Cbd旁边还有这么多地？",0.7073336255146299
"合肥新站少荃湖 二十埠生态廊道 即将上演",0.9977148859787738
"农村与城市一目了然，干农活累了看一下城市高楼大厦，工作累了欣赏一下农忙时的情景",0.4794926357126148
"这音乐配的太美妙了[太阳][比心][比心][比心]",0.06976108435706085
"视频很燃，农民也晋级成农民工了，[捂脸]",0.7544567165585592
"成都金融城也有，甚至还有水牛。。。",0.16441160745657002
"@我只是一块小饼干🍪",0.40513026087280657
"震撼人心的对比",0.001603696385763298
"哈哈我们公司旁边[捂脸] 天天在博地楼上看着",0.7564822610578275
"以前觉得插图瞎画，结果实现了",0.49300295899414637
""收割机旁边为啥没有收麦的车？",0.9992050679736096
"麦子直接还田了么"",0.026632894043723376
"杭州还种麦子呀",0.13158264853730417
"世界上最美画卷[平安果][平安果][平安果][平安果][平安果][平安果]",0.005561018416326613
"一斤粮食都不够买一瓶水[捂脸]",0.012200958588018396
"杭州种麦是我没想到的，在CBD边上种麦更是让人想不到",0.7297953905324703
"我有十个朋友也在杭州种地",0.0011787264886650162
"这正是：山外青山楼外楼，西湖歌舞几时休。暖风熏得游人醉，直把杭州作汴州[捂脸][捂脸]",0.7833811888027966
"@喜欢甜甜的 以前四个现代化的海报",0.8449043938622781
"CBD顶楼晒谷干的快",0.9998872582873355
"梦想照进现实",0.26340316794371343
"这是沃得收割机的广告吧？",1.9423388479156145e-05
"在哪里呀？我要去看 太欢乐了😂",0.817842128800324
"""",0.7183642889014067
"没想到杭州还可以有麦子[泣不成声][泣不成声]",0.4737672181921926
"空中要是在飞过歼20，那念书时背的实现四个现代化具象化了[赞]，工业农业国防科技",0.9966651655083028
""高楼大厦平地起，",0.7433523988609209
"金色麦穗是根基。"",0.5042906456488253
""浙江面食开始接龙咯:",0.909852196019958
"诸暨次坞打面"",0.9945405175444593
"就在我家旁边 晚上骑车路过刚跟朋友说拍照肯定好看 这么快就被收割了？！",0.640810938915186
"田野 高铁 城市森林 这三个画面在同一个景里，如果不是Ai真的可以当选年度最佳记忆了",0.5227015137451689
"八十年代的梦想画面！",0.07358106037578993
"理想之城的样子",0.011827384246178019
"四川德阳[抠鼻]",0.9959755916373394
"""",0.23082833962758653
"小时候写作文都是为了实现四个现代化而努力奋斗结尾",0.4283498995019689
"这画面真好！",0.13591075494496474
"我们村[赞][赞][赞]",0.6674131651969426
"去那边出差酒店楼下就是麦田😂",0.9974712924840047
"这场面要是头上飞一架J20，那4个现代化就真同框了！！！",0.025079992335236723
"小时候只有过年才有新衣服，零食也基本没有，现在什么都有，还总有人嫌国家这也不好那也不好",0.014626096029836777
"差评[看]这么大的扬尘居然都没有洒水车跟在后面",0.8492684141609138
"嗯，好多人都是收完庄稼来看车的",0.9850020023752005
"极氪打钱[捂脸]@极氪ZEEKR",0.338884144620341
"肉眼可见的四个现代化[赞]",0.9802152980142043
"一边是CBD一边是麦田，唯独萧山有[比心][比心][比心]",0.9945292645045364
"祖国发展欣欣向荣[不失礼貌的微笑]",0.21981578112346034
"极氪、方太：我就说当时建这个楼不亏！",0.999985864353445
"这个麦子不卖10000一斤，都对不起这个地段",0.00038467164910793716
"马上要种水稻了[左上][左上][左上]",0.4464059036492194
"他们收割机没有人喷水除尘吗？",0.32164791544705007
""金条 就这么粉碎了？",0.9865447590837031
"天上的浙江怎么办？怎么发展经济[看][看][看][捂脸][捂脸][捂脸]"",0.5567524221484103
"高铁通过时，天上再有一架C919就完美了[呲牙]",0.29198839752814554
"这收割机还不如我安徽的大型联合收割机[看]",0.5044968871506197
"看我们大杭州收获丰收的喜悦！[赞][赞][赞]",0.35430101179595186
"成都最贵的环球中心附近收麦子！",0.5739039435828265
"总感觉这首歌曲只适合东北大农场收割景象，其他地区真出不来那种广袤大地的感觉[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]",0.09150129059438328
"杭州脑回路就是不一样[灵机一动]",0.9580432601765838
"中国人割舍不了的种地基因！！！",0.9882166005531351
"这真的假的",0.9705338904962918
"好美的一幅画[赞]",0.41926740624053827
"感觉很和谐",0.9582945557460867
"真是歌舞升平",0.9786321675311702
"工业、农业、国防、科技，四个现代化",0.9674975742082258
"又一波房地产广告，不愧为最牛房地产开发商",0.7655923362853385
"大萧山威武[呲牙][呲牙]",0.5613582728500267
"四月 还没熟的时候",0.19858731026880017
"那个是不是领克的车标",0.9795640281510616
"我还以为城里人不吃粮食[捂脸]",0.9088547675534319
"论市中心农田，我扬大文汇校区农田不服。有谁比农田更靠近市中心的",0.378194992655445
"@z xin.",0.024077921095086663
"只看到了极氪大厦[看]",0.7858973521765856
"@🌧️🌳",0.3739481797860357
"我们河南省会肯定有麦田啊[呲牙]",0.7578625659418622
"四个现代化[鼓掌]",0.42850134372018855
"小时候熟悉的音乐，熟悉的画报内容[赞]",0.9898006876786763
"咱就说收麦子不用洒水降尘吗？",0.8416448948464804
"那个是极氪吗[捂脸]",0.1418013837622505
