评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7373514262880862991,艺术,"['https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/d0e72ee7f0334cb888fd21999d18b588~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=RuQbr%2FzYM8JvyoH%2BKnCp8WPL6Hc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/d0e72ee7f0334cb888fd21999d18b588~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=qwIB3U6PrPy33r%2BTthuq8gIvOrY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/d0e72ee7f0334cb888fd21999d18b588~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=Nn1czPIV08m2odI%2Bs%2F4ptsEpHUo%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/d0e72ee7f0334cb888fd21999d18b588~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=k0y42ysMIej4ztrDP6VIZ%2FzTEDs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",21,2024-05-27 11:21:17,Q爷,https://www.douyin.com/user/MS4wLjABAAAApmoc54jqkNT8B9jCR0rrR66pVzXgdl_8dwQJH43jNFk,,🎖,1,安徽
7409124913812276004,这松弛感,,0,2024-08-31 10:28:47,懒人,https://www.douyin.com/user/MS4wLjABAAAAOvML4xOuWIRxoI6EWRpSAJpaVyVGSWr2W6oDcLtE9p8,,"后来，只有极度相似才会极度的喜欢吧🌿
愿君寄于风，云为伴，辗转已是千万里🌸",0,河南
7373586776545428264,四个现代化[赞][赞][赞][赞],,2,2024-05-27 16:02:39,周六开心,https://www.douyin.com/user/MS4wLjABAAAAyHmQJCK8RAGm8SX9w9HDQ3b9xhxFEvJ_-8T8aYiICeU,,,0,江苏
7373940065373111092,杭州种小麦？,,20,2024-05-28 14:53:39,en.vision,https://www.douyin.com/user/MS4wLjABAAAA1ToL_zEfMBlYpK_fp_EZ1JOQzTKVeAjdHO3qvKQV3bs,,一个上班摄影，下班懒得拍照的无级摄影师,20,山东
7373249783336698634,这是你有钱也买不到,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/38c5354fbebc4585bfbe58c2452031f0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=PXChIQdXD1jN8DzVHC0eiW67lbY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/38c5354fbebc4585bfbe58c2452031f0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=xftR2%2FadpE%2FeVECBRUuG4Xox4gQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/38c5354fbebc4585bfbe58c2452031f0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=fdWrA3PhdoCqBmU2nEAzAppR6H4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/38c5354fbebc4585bfbe58c2452031f0~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=BtCIonCVt1Oyaqik7YJc1eaLeBM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",8,2024-05-26 18:14:58,好看的影视,https://www.douyin.com/user/MS4wLjABAAAA0n1TcKGDPWZmRaAogp2BAq-LafPSEgVfFQIgQquWODc,38817938448,,2,江苏
7374049890219623206,,"['https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/6bba90be202f46fbb159ff29f8ebf3c1~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=4of1ziQHD%2BGQQsda1pH09vJ2wj0%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/6bba90be202f46fbb159ff29f8ebf3c1~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=M69o%2FRkgrbvAg10kyR%2FHS7mlPk4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/6bba90be202f46fbb159ff29f8ebf3c1~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=8o%2By9Jlj6De84Z2oAA67QMp56uM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/6bba90be202f46fbb159ff29f8ebf3c1~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=QT1mkqcg4VbbckVPCd0j3WsSLgA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",116,2024-05-28 21:59:45,鹿鸣瑟笙,https://www.douyin.com/user/MS4wLjABAAAA25fxA9-FzPJ6w6mt9Y4P0nppG0ZAXTY8ssY0YGH0a9E,,,3,山东
7430104782260192052,这不就是7080后小学课本上描绘的现代化农村[捂脸],,0,2024-10-26 23:21:26,遥远星辰,https://www.douyin.com/user/MS4wLjABAAAAPsBwWogNdxVAyrcyc4afk9mpa3X_e9HLMUp7zbtmim4,Pentium2018,物来顺应，未来不迎,0,湖南
7374049365848130344,开封,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/34bd76e3149c4218860be34e906a481f~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=OERcoKmSPjn1F%2F6R2QNpFg15KGA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/34bd76e3149c4218860be34e906a481f~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=MumlbcPbguu34VYZo%2BoZY1R1ZeU%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/34bd76e3149c4218860be34e906a481f~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=cerrJBx7QUfkH7g7VDDYj9JhjE8%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/34bd76e3149c4218860be34e906a481f~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=s%2FzlPSFCLaATtDd63HUowu9t%2F7w%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",18,2024-05-28 21:57:44,小张诶,https://www.douyin.com/user/MS4wLjABAAAAcZQzWmGPidBTwf0VSM3HJZmafONFCidUYClfEiJqSZ4,,努力,3,上海
7373878502028755764,沃得 这波泼天的富贵省了不少广告费[流泪],"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9a0229b22b2947fe996ddd1dc2da31b0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=x6cIlEa4eTzIOaQQ%2BygY%2Bb9J1m0%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9a0229b22b2947fe996ddd1dc2da31b0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=etzN3wUulF3NSDLt%2FScznbdrVRw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9a0229b22b2947fe996ddd1dc2da31b0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=z143yn%2BVZ5DIVTSRef4JsJLCWao%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9a0229b22b2947fe996ddd1dc2da31b0~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=dNFXToZ5OAtmJPJJdO7D2X9beDg%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",2,2024-05-28 10:54:45,垂山,https://www.douyin.com/user/MS4wLjABAAAA-AYyuXg9VlA-FLO9jRcbdrj-jY1768FXEKb5hDcdbWfr3PO1y2M2O_79flQoQ3HA,R1316626,,0,新疆
7374257610545333003,@新华社 @央视新闻 @人民日报 四个现代化的具象化，高楼大厦-飞驰的高铁-金黄的麦穗-往来的收割机[色][色][色][色][色][色][色][色][色][色][色],"['https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/84f6c0119b3e412f97630b02dd632f49~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=Da1TteA0bSF%2FM8PFqzTd29hkqTQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/84f6c0119b3e412f97630b02dd632f49~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=v1oN8L8Ec7nqOmSWqncBanctD5A%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/84f6c0119b3e412f97630b02dd632f49~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=4wpGpuFaPYFx6zloSUJbF916wE4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/84f6c0119b3e412f97630b02dd632f49~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=XwXMj5cMKiHG%2FXiZMO%2F4s7xugV8%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",2,2024-05-29 11:25:50,盛世大瓦房,https://www.douyin.com/user/MS4wLjABAAAAl9MsVft_Ok5RbhAsYZ9IXL-N-uZ3ig-9msh7DvWKCimGiN395D2IqDob5u34_Md_,76378640262,"有幸参与了一个100亿的项目！
贡献🥕337.40元！❤️❤️",0,四川
7374646627384640265,成都的油菜花[舔屏][舔屏][舔屏],"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/7040ff81abf24e62b4b19b4add7d5278~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=jYrGzyUqW56bZaRGK4FiZhMMzeg%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/7040ff81abf24e62b4b19b4add7d5278~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=RHIOEeZnLtad8N8FNRbPqEV61AY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/7040ff81abf24e62b4b19b4add7d5278~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=2UPxZDQWML1EfMg2EYGjKLj%2Fr%2Bw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/7040ff81abf24e62b4b19b4add7d5278~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=OlgKym4dgogkZ8uH6tni%2BY7Oe5A%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",18,2024-05-30 12:35:25,流畅,https://www.douyin.com/user/MS4wLjABAAAAT-uJWFwUXVIOpXtUPd6uG-SRmKdjBvnEopmHL5SWA-aFAYNyJFHC0hk4zJz-bUrn,37996835001,,4,四川
7373248517962597120,拆迁了很多片区 做的农田……相应号召而已。,,9,2024-05-26 18:10:05,Innco,https://www.douyin.com/user/MS4wLjABAAAAItq8EIf2Ykm4k8Ryy2usu3ZgOjBs9FdwCJXm-HA-7E0,dy3w2e11lypb,,13,浙江
7374453132518982454,我要手机消息不停[不失礼貌的微笑],"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/5169265a4b6a49259d1b449da18aa4a1~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=%2FG%2FOfahrMaDUVleNe1ZF9DQB4Lc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/5169265a4b6a49259d1b449da18aa4a1~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=ra6z0MaTK95XPlznfuGTtUe15qQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/5169265a4b6a49259d1b449da18aa4a1~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=duoh9UQD2o%2Ffjo8dTL6fA6k7kMA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/5169265a4b6a49259d1b449da18aa4a1~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=geiuXnZG05FAMafDM%2BoA5W8S%2Ba4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",18,2024-05-30 00:04:39,阿布,https://www.douyin.com/user/MS4wLjABAAAAueukBzSqYy-TK5e7YMA4j59Vv3tLlku8M1DEeyMtLS4,Bu202322,"你最珍贵❤️
卫星：学🥁19846779776☎️
🎬记录美好🎼",1,浙江
7373862091164140326,真美！四个现代化！实现了！,,16,2024-05-28 09:51:03,渔民,https://www.douyin.com/user/MS4wLjABAAAAgMLvnnCc8vSIoFP1lHaMByxX3AtGdS3YH4On2rtdREIPSFQQKvMS_BhRQMlreP0X,dya7ysgmv5ip,,0,辽宁
7373235082695918386,这才是新农村！一边高楼大厦！一边农田，这才是老百姓需要的生活[比心][比心][比心][鼓掌][鼓掌][鼓掌][愉快][愉快][咖啡],,39,2024-05-26 17:17:54,简单飞翔兔,https://www.douyin.com/user/MS4wLjABAAAAKUX3SY1QUtfhg8WyeIy6A-tuvUlpEyt29zkqc-OP-4o,abc786345078,喜欢旅游，做家务！热爱中华旅游文化！品天下美食！！分享有意义的事物,9,浙江
7373248049563878194,那你是忘记北京北三环内农科院的一片麦地,,20,2024-05-26 18:08:15,45°青年,https://www.douyin.com/user/MS4wLjABAAAAbuzqWT0wRr4yEzXNB6NGt0KRaY_BpgWJ_8iW9j-y38LqSCWl8atH69GEgEbfGyRM,44905682028,,4,江苏
7374429090256569142,给你们看个小弟湖州版的，简直是有样学样[捂脸],"['https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/19bc0c5024b2414b9f74e799366c576b~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=Z2WxL5HZoSSSLo72raJEMgLmm9A%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/19bc0c5024b2414b9f74e799366c576b~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=vqJSxSnavAYRsNF8SgEJkYgMdBg%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/19bc0c5024b2414b9f74e799366c576b~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=g%2BmVnWAdXZ6oKWBR3IhfEVrzfUw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/19bc0c5024b2414b9f74e799366c576b~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=HsN1Y438Rp95eRtnFnTWxeU7ZFA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",17,2024-05-29 22:31:16,依灵六酒,https://www.douyin.com/user/MS4wLjABAAAAlfu3CyYwXvNiNiGf2XEHyOeQPt6Ychq7LMQ2ux3MNkfgcWk9NaOjNucDzlPmpkGR,42673417923,,2,浙江
7373867513421480743,浙江已经完全实现“四个现代化”羡慕啊[九转大肠],,5,2024-05-28 10:12:04,✎﹏𝑱𝒂𝒚 范特西,https://www.douyin.com/user/MS4wLjABAAAAjB5ux01KdwBfbpb-lSYSmfuvjh_IEUv9ypPw1U2HmWg,lq68331,"永不打烊的园游会

𝓙𝓪𝔂𝓬𝓱𝓸𝓾",0,广东
7373714466021016320,[泣不成声]我拍的,"['https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/42ab1db6e9f3468a92be03a980acff44~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=Bf8AetExAcwwCAT973mYviCdzWY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/42ab1db6e9f3468a92be03a980acff44~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=xbWUjmoZKLPeVVz%2F%2BAO3ZpfDQdQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/42ab1db6e9f3468a92be03a980acff44~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=bScoFUChq4CEjZutbvA88M3U7R8%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/42ab1db6e9f3468a92be03a980acff44~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=Nx671UyN75PwUDfciT5BYlFsWjI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",13,2024-05-28 00:18:18,安阳日记,https://www.douyin.com/user/MS4wLjABAAAAE7OUvSk2TYGwPLiA86dSDh-Z0Q8XNLO1pWN58_Ko7Ts,Aybsb,"▪️ 全职女装店铺设计
▪️ 店铺设计 | 橱窗设计 | 摄影新手

   “很小的时候，我有个梦想…”",1,浙江
7373222756128146203,中午才去，已经去晚了[躺平],"['https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c7203960b9ae48b29cb84cc9d5583670~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=SVSRnewhk%2FCll4u2w%2F1L7NCwZxI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c7203960b9ae48b29cb84cc9d5583670~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=rHuMluxEoQmigH06TqW3athTIlE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c7203960b9ae48b29cb84cc9d5583670~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=Xchr7M789gh9cWQ4tyyoA%2BrVsbs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c7203960b9ae48b29cb84cc9d5583670~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=4uYyMSp%2FDpI%2BeEvuW7U9dcgd2y4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",30,2024-05-26 16:30:06,云上村民,https://www.douyin.com/user/MS4wLjABAAAAUPFnLbi3QTSOLSKQ2AFiLis3XC1eUfZJ-HBafaGDa9M,52504548507,,12,浙江
7377544674779595558,沭阳也有[看]是真有,,0,2024-06-07 08:01:22,小刘有个皮卡梦,https://www.douyin.com/user/MS4wLjABAAAASdkyXRJ12IUYxcuBJh5rbQCtQFpOcoalNRhf1E4896E,jkoygyp78,,0,江苏
7377534069024572171,很像电影“明日世界”的场景,,0,2024-06-07 07:20:13,super one,https://www.douyin.com/user/MS4wLjABAAAA0Wb5NK89_aAMx_g0N5eLCjVIxlRWouMDTwji1EOpE44,,,0,江苏
7377420557317587712,希望保留！,,0,2024-06-06 23:59:47,会唱歌的牛pyx,https://www.douyin.com/user/MS4wLjABAAAAhVBPtPL-qlwfXn5CuSKbu4EwFd-C_IW97opdfJpPZeA,dyyirwdparh8,燥,0,浙江
7377413922971927305,感觉非常和谐,,0,2024-06-06 23:33:56,向阳而生,https://www.douyin.com/user/MS4wLjABAAAA15CS5MyOyPSeyU5OP8R1cTRNrSPunx_TUmuZ3Z_OcnK5zu6tadjve7IDy1X4n0ik,aihelaozao85,咱就静悄悄的干，输了就当没干过，也不丢人,0,湖南
7377413263917564681,那些卖出去又闲置的土地，就应该这样用起来。让周围城里人感受大自然的气息。,,5,2024-06-06 23:31:25,mathwang,https://www.douyin.com/user/MS4wLjABAAAAaYcPtgUxEIiNll4DszSgGMv0eV7ch7n5anseIVLMovg,,,0,湖北
7377406113191838476,好治愈，等到秋天记得再给我来一份[舔屏],,3,2024-06-06 23:03:40,土拨鼠🤑,https://www.douyin.com/user/MS4wLjABAAAAStA2Ey7cKf4tUFRGYgotCoaOkue_vx1OxrUVNnmhqrs,,与万事言和，与独处相安。自行，自醒，自清欢,0,浙江
7377395487118361379,此波得,,0,2024-06-06 22:22:22,湫D,https://www.douyin.com/user/MS4wLjABAAAAWqz02-Zyr0HzO4EuPtWpCxjLIPVa3m7kozpjx1O682k,,,0,江苏
7377377278156325670,壮哉，我的国[赞][赞][赞][感谢][感谢],,0,2024-06-06 21:11:43,开关大小宝,https://www.douyin.com/user/MS4wLjABAAAAXZOJw6Z5-hfS0WLGEAdnO4WYhdMpTVAVzcVwbKqIIGs,,,0,浙江
7377375965692003126,猜猜能保留多久,,0,2024-06-06 21:06:39,our dream,https://www.douyin.com/user/MS4wLjABAAAAVlwxkm3dvpELVtWi36H-Q94tgw1POU0cVYCPj3CogZs,,,1,江苏
7377361507691004724,实现四个现代化[鼓掌],,0,2024-06-06 20:10:33,差点念北大,https://www.douyin.com/user/MS4wLjABAAAA8oWZmMn3l1u2u4lu4scEqgd-C82ubp2vFZ2dsELmxio,,,0,北京
7377360372612121370,,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/0e72c29d4a7941fab24b824334fb9359~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=82uGF0DztJ9SUpSVSxWQAZx9Ojg%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/0e72c29d4a7941fab24b824334fb9359~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=bi6zcorgeADi8Valu4TvAxOfGSA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/0e72c29d4a7941fab24b824334fb9359~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=Ji%2FJnk6tUFWPpy%2FaZnuYUuLBG6E%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/0e72c29d4a7941fab24b824334fb9359~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=IndR1ndKFMigw%2FjHEmGqdlnO8xs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175614848479B5D7E8AB0DA4D6']",2,2024-06-06 20:06:09,飞奔的蜗牛🐌,https://www.douyin.com/user/MS4wLjABAAAACuDke-R1Oe6ihMTljN_BAAFqelN5a2lhKKZrak6hHw18ffb2BUB8uq3REJD3SaiN,dynx8jgpw7e6,,0,辽宁
7377338977134789391,这里生产的粮食得多少钱一平,,0,2024-06-06 18:43:06,丹九路孙红雷,https://www.douyin.com/user/MS4wLjABAAAAzcFr1Q_OlbWWm3KvQNyBUEfxxcO9pZon_0aeUiP0ATZOtdTJST5kFEcAay45G9Gv,spartacus000,,0,江苏
7377277316743709492,好的，工业学大庆，农业学杭州,,3,2024-06-06 14:43:54,刺鸟,https://www.douyin.com/user/MS4wLjABAAAA4Jgxg5l3SirXtyApczeGxdkG5kLu5w1g5SwFOU7ZLbE,,,0,湖北
7377274963718882102,别说了，南京江北新区也开始有样学样了[捂脸],,0,2024-06-06 14:34:46,阳阳爱吃肉,https://www.douyin.com/user/MS4wLjABAAAA9kUSvmYxfKakEbk9NWuSCZEbKfy7ICwvfMlEhhnPNrY,,,0,江苏
