评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7375179755119330086,原来真的可以实现。,,0,2024-06-01 00:32:11,用户3104759385607,https://www.douyin.com/user/MS4wLjABAAAAOTHBsHU-s_ek2PxUuIyd6zVKhGup-q_gUq1wECBzNeg,dy8rcsc6iuc2,,0,湖北
7375177540238197539,[666][666][666],,0,2024-05-31 22:55:40,万丈红尘三杯酒，千秋大业一壶茶,https://www.douyin.com/user/MS4wLjABAAAAs4P9ZXsXzXiUfCqM4WVHI-plVab48e0M6YJUhM5bwEVCDlVz00Keh5te1a7nCYJs,msncglfwd,,0,黑龙江
7375160768931054355,良田变高楼[捂脸],,0,2024-05-31 21:50:31,邹城市尚美装饰,https://www.douyin.com/user/MS4wLjABAAAAWyBOe1H9gtCwx19KXAqQcize0aj8HCv84Nu3f4Iqlio,,邹城市尚美装饰工程有限公司成立于2010年。是一家及设计，施工于一体的装修公司。本公司专注于家装，店装，工程装饰，本公司秉着诚信第一，服务至上，以人为本，以质量求生存。以服务客户为宗旨，让客户省心，省钱，省事，省力。是我们尚美人永恒不变的服务宗旨！,0,山东
7375112940545213210,18亿亩耕地红线,,0,2024-05-31 20:21:48,什马不鸡丟,https://www.douyin.com/user/MS4wLjABAAAAgd-t0ZP5BJsnNU7-07Sxd3u0LYsY8c9ufFyF-hwEK4Gglk0EeJCYJ3Ro7IXsNg8p,61615017333,"一个不会电的电工。
神马都会。
野神嘛不鸡丢。",0,江西
7375128416326533926,这块地卖给开发商值不少钱吧,,0,2024-05-31 19:45:00,今晚打老虎🐯x3,https://www.douyin.com/user/MS4wLjABAAAAn7vMBZPf1-LP_QKRKw2f_jv4zyCeFKhhxJYe3jsFCqA,iD18126205201,获赞，关注，粉丝,1,广东
7375127447643734820,改革春风吹满地 中国人民真神气 [微笑],,0,2024-05-31 19:41:15,Txlhy*,https://www.douyin.com/user/MS4wLjABAAAAOGUXL1cdqRUWkePYFgqZVV9W21_BwHlh5UDsnEH88Ge5tMY0_85z6EgSAbLTtaEB,XD11115,,0,湖南
7375071120251274019,河南各乡村什么时候能变成这样的规模   旁边高楼林立  楼下麦穗金黄,,0,2024-05-31 17:11:19,过往如云烟,https://www.douyin.com/user/MS4wLjABAAAAjqldOYnhMI03Lce_r9UP25QTR6pmTN2Elbdzu8ELbz_OlnjiHgTBslgB8mHzHNeM,73442550200,"欲买桂花同载酒，
终不似，少年游。",0,江苏
7375052983170351911,这么好的良田，不种上高楼，太可惜了。,,1,2024-05-31 14:52:20,听雨盆栽园,https://www.douyin.com/user/MS4wLjABAAAAEyFI-IyGwUICTfXpdCPwHDnl5l2_USuTXMb1GI6jjCs,,出售松树盆景和日系松类嫁接苗,0,山东
7375019798784475955,@空客控 @JY_AIR✈️ 应该是卫星城，缓解主城压力,,0,2024-05-31 12:43:30,咫尺,https://www.douyin.com/user/MS4wLjABAAAAnlFSccAcwYut0HeZRd9Lx8YcVVxFDJ8QNkwIfi_x-Z0,,,0,安徽
7372521917984637759,杭州也种麦？,,4,2024-05-24 19:10:26,鲁班和张半,https://www.douyin.com/user/MS4wLjABAAAAYQcrWMr6yGg_P87c97oBTTzhYZE3f4laRMEbcpisavM,,,11,河南
7372751831796302627,请问收完麦，收割机可以上高速吗,,1,2024-05-25 10:02:43,TF天方夜谭,https://www.douyin.com/user/MS4wLjABAAAA0nlzRPwfE2DD7MO4ETdNQYbmPge737ibXa1B1WUUv1u9cWEK3YtBP2MXFqU1JQfi,TFtianfangye,该吃吃，该喝喝，泡泡澡，看着表，舒服一秒是一秒。,2,安徽
7372449998585234214,成本≥收成[捂脸][捂脸][捂脸],,2,2024-05-24 14:31:22,往事随风,https://www.douyin.com/user/MS4wLjABAAAA544zxN4intYCSOnDNLTZxVLgjc9YdDswVgctQV2Rv-hrCXTAtcof57luz2q2aa8x,dy9tnawigel4,任,5,浙江
7372493421606961958,没有卖场的麦田没有灵魂了[泣不成声],,1,2024-05-24 17:19:54,✎ ℳ馬慶…,https://www.douyin.com/user/MS4wLjABAAAAL_v4vZaMoNACVVQyU-AaRXhWRW0VMgBN6KkfEJ3IXT8,ML_421122,“君子慎独，不欺暗室”,3,浙江
7372518917275468578,这是公家的，还是私人的[捂脸],,1,2024-05-24 18:58:50,一指流沙,https://www.douyin.com/user/MS4wLjABAAAAeJV6x2GNAPzV6IvoZPTS_EWHQviLw6U8o0mzCzetiKo,,，记录生活，身边的开心事,2,浙江
7372742137366332171,高楼大厦是真的麦田背景图吗？,,2,2024-05-25 09:25:03,！！！,https://www.douyin.com/user/MS4wLjABAAAA2H6-YdwwZtZ23Ycnmo8v_ozWdBw7fcd7lJpGjsfIusA,,社会狗多，别被咬！！！,5,江苏
7372934521967149859,不是收割机不让上吗,,1,2024-05-25 21:51:35,000001,https://www.douyin.com/user/MS4wLjABAAAA8sxhGspYY-5U-t5j9K-iYgjPZH655uCcWtF6LSVUQA0,N33S60,心不死道不生,1,江苏
7373132130963882763,杭州种小麦？[发呆][发呆]不种水稻吗？,,1,2024-05-26 10:38:24,王刀宏,https://www.douyin.com/user/MS4wLjABAAAAFqAL3y1RwGsLHk1ArWY4YuJuIFf75z__LdC5W7B1ckk,,,1,山东
7372817318574850870,这高楼大厦能比得上这些优良的田地吗？,,3,2024-05-25 14:16:46,冬日飘雪…黄家人,https://www.douyin.com/user/MS4wLjABAAAADYVXe9ppWDzw8cZj--czuGZCxyhzG2I95GU7az4Uh9w,dongripiaoxu17,,3,安徽
7372496528792978210,杭州也种小麦啊？以为南方不种小麦种水稻[捂脸],,5,2024-05-24 17:31:55,泉城妞仔,https://www.douyin.com/user/MS4wLjABAAAA6tJleLn3mpVbkkqkCk9KxccEzZ0GtTsLga6kydeyKU0,,,4,山东
7373226651398177575,不愧是豫杭[看]，河南杭州就是厉害@Y´,,2,2024-05-26 16:45:12,AAA西区猪肉批发市场老吴,https://www.douyin.com/user/MS4wLjABAAAA_40lD0XjNZJk1Kqf6wAEJzXSC7fE45U-rm0O2mbVF0g,onthetree,good morning teacher,1,海南
7372571949636485951,不是吧，一边是高楼大厦，一边是农田[疑问],,6,2024-05-24 22:24:38,飞云殿下（剪辑）,https://www.douyin.com/user/MS4wLjABAAAAzVaTepJskfL4-etEw4dzWnKOEF_dUC-6qxcAcSE_4hkoOOi14TMVZJRs3lIRrnmB,L158899awei,"✨来自广西的靓仔🙂
✨偶尔剪辑电视剧😊
✨不是专业的。☕️☕️",1,广东
7373119891706757942,几十年后一定是农场形式得，而不是现在这种模式了，现在年轻人很少有人种地了，除非搞农场。,,4,2024-05-26 09:50:56,罡风开路,https://www.douyin.com/user/MS4wLjABAAAA1fP9yQjcCH0RHf__z7hWjEHNf9FEWVpeYwnAEM9tVWU,21810001871,健康多好,2,河南
7372581240630903552,杭州也有种麦子的吗,,1,2024-05-24 23:00:39,毕业后的我们,https://www.douyin.com/user/MS4wLjABAAAApIWQiOl0wIB6ok0zsm8VMOVLiybgOu4hZoHqOFyG6db2oPEsDUAN2_-UU1JB7bLi,78470522091,"分享毕业后我们身边同学的工作故事，
为后来者专业选择，行业选择参考借鉴",1,安徽
7374325822977082127,盛世如先辈所愿，我们继续前行，不忘历史。,,1,2024-05-29 16:48:46,默然,https://www.douyin.com/user/MS4wLjABAAAAO71TS6z0y6Pvb6NFXvBJOmnaQzI_7O2c6KSx5HwRhrVivag1A7wQKdQdjvjGZZd0,87351699478,人间净土,0,贵州
7372800930717549339,收割完后，回不去，不让上高速！,,1,2024-05-25 13:13:12,無聊的小村民,https://www.douyin.com/user/MS4wLjABAAAA5jEfgHKl_Pvu10lavVdEQMlSZjoiMhvSN8CoKIIHEcY,dyvnq7ua02p8,,0,安徽
7373674790014485287,高铁驶来的那一刻！[赞][赞][赞],"['https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/8e7edbd638614ea598a62170a89e0a94~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=KY20tq6fcQgmmx1fKxL9wcCKv8Q%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/8e7edbd638614ea598a62170a89e0a94~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=nqM6wLgVGjJhyKF9ExG5GwCeYd4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/8e7edbd638614ea598a62170a89e0a94~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=5xWNjSjxdcypUYYZCpyssHpxOyI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/8e7edbd638614ea598a62170a89e0a94~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=fWE%2B2h817igF%2Fb1NH4B3X1KasEg%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209']",31,2024-05-27 21:44:11,老男孩不再年轻,https://www.douyin.com/user/MS4wLjABAAAATdZP8Q7kARSd9Nc1S3RVLQ7foBhkdAjWz4TeHsV1Vzk,,是风就该自由！,2,安徽
7373250437242618662,以前出差时路过这里，是不是这个附近？,"['https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2ba328159be74e71af03e090cea34bfd~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=0mw5X6jdwY62b40FIdzVGEtkCcc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2ba328159be74e71af03e090cea34bfd~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=YtufT4TY2pDW6CDAenlbzL70RNk%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2ba328159be74e71af03e090cea34bfd~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=yCevibpCLe0mtHQb4qvVM2pQgH0%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2ba328159be74e71af03e090cea34bfd~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=BZRHEqcxsBQipSNN6I8MW6fR1NQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209']",4,2024-05-26 18:17:31,开开心心,https://www.douyin.com/user/MS4wLjABAAAAdwcNIYO_VNox5ql6xDHrkkAvp0O445nzHCdl7DMxSko,wanglianggege,没有,2,河南
7372725427205538575,cbd麦田，好高大上啊[泪奔][泪奔][泪奔],,1,2024-05-25 08:20:15,燃烧你的卡路李,https://www.douyin.com/user/MS4wLjABAAAAseEv9vNjFIApfeeIjzFTG3JVe9FFQ5KjdWvKpAoXNsbpaQ-rK1OyAQREV02rhQFg,liuxufeng835,,0,河南
7374233881711821604,,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2cebf3e4416d486a843521eda0b5dcad~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=qenebXZu6kbqrIcVjVge2UiPlSo%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2cebf3e4416d486a843521eda0b5dcad~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=%2FAR%2B7abci01or2YAEdu%2Fng7gYxM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2cebf3e4416d486a843521eda0b5dcad~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=zfFx4f5be1WZD1kv5%2FnqJRL7lqc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2cebf3e4416d486a843521eda0b5dcad~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=qF%2FcgjP2njUIrsHiYiYnShorVsw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209']",13,2024-05-29 09:53:49,沂水运昌农机,https://www.douyin.com/user/MS4wLjABAAAAVPBRDnnnd9C2ju0tc8AaXXiPBPK1W4mukNQRRVtb95I,,,1,山东
7372915290361283368,农田和写字楼形成了鲜明的对比，是农村和城市碰撞的火花，更表达了拍摄者的思乡之情！,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/bd0845e2860142008f986350516d7105~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=TSifrv6P9p%2BsESP3aijpFuLf0MM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/bd0845e2860142008f986350516d7105~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=P%2BPwfb2TImuNpUlp4ERJFFKklOE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/bd0845e2860142008f986350516d7105~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=paaOOFAupWyrhsbVTQU4FbAsdLY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/bd0845e2860142008f986350516d7105~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=f53kKW%2F4EHxqxINScnix%2BSi9nGI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209']",6,2024-05-25 20:36:55,威廉徐,https://www.douyin.com/user/MS4wLjABAAAAEriOvtyvqvTVH2tdh1OGYM07QHQZnlNii4iBbD5Kk6w,xwl320,成长是修炼内心的一种圆满！,0,江苏
7373157207447946019,,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9f2d9df8c02741c884bcbddaf205ca1c~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=EcYBfeB5RYB0Bg5avrqqIir3%2Frs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9f2d9df8c02741c884bcbddaf205ca1c~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=ANzTXcGG4zlqaSFi5PeX6lQjyNA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9f2d9df8c02741c884bcbddaf205ca1c~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=ec3y2M1QN9z3%2BYffwOMLOYRPKH4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9f2d9df8c02741c884bcbddaf205ca1c~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=HeYwuo1uSsTdgNn8SAJIvkyQk58%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209']",7,2024-05-26 13:14:24,星沉大海,https://www.douyin.com/user/MS4wLjABAAAAreN6tThhLi4ww_pVBxD9vWA0-SGMF6ZrYjcYBqNPXS4bEqUoqw147KvLw1Fg7cZn,30689349061,,0,浙江
7373845410169439010,沃得收割机上大分！！,,3,2024-05-28 08:46:21,仚屳屲冚,https://www.douyin.com/user/MS4wLjABAAAAnhtcKJd71Jl3hP5kc1ia7R0DWf-tviNVxvLwAJ5DHzF7qAzAzW9TIi08Asmi6tMb,dy6vu7ssgp91,,0,江苏
7373104320776520475,知道杭州的另外一个称呼豫杭吗,,7,2024-05-26 08:50:29,@双人徐,https://www.douyin.com/user/MS4wLjABAAAAO-HK3DaDorkCH_TTV0DfhgUE7LGD9hVkfPq8O5l3zwY,xw1051210666,,1,江苏
7373915534184678207,与小时候课本里的插图多么相似啊，建设祖国四个现代化,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/10a2e24692894478826cd984e9667985~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=%2BMmhLbDPofPhTLwEkOC4CCJAaZQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/10a2e24692894478826cd984e9667985~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=3vmXpick%2Bwfr9zhForbIxWGI0iY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/10a2e24692894478826cd984e9667985~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=f3ypD%2FNIhoOUHTp%2BIZGBoBMmQjA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/10a2e24692894478826cd984e9667985~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=bIQQ9NothYapmBeH550xwuaMRnI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209']",5,2024-05-28 13:18:26,等风来,https://www.douyin.com/user/MS4wLjABAAAAgSVhL3b1FvcZhP2ibhSZb0flm-hTRP22Io_TMMtfeZg,,我的简介该写点什么好呢？,0,河北
7373537407671649036,我大中国终将再次腾飞，中华民族必将再次雄起，屹立于世界民族之林！,,3,2024-05-27 12:51:07,明月何时照我还,https://www.douyin.com/user/MS4wLjABAAAAwKeFiMC7xFrZhoPn5t7U58efmO0R4K3BIY9sCRPUstY,dyjhr540c740,春风又绿江南岸,0,贵州
7372543842443002635,,"['https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/fb9297f659664b6d80e144e9f3c0155b~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=HEpYgF3o53DA0JcF6OLwrTlt7Y4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/fb9297f659664b6d80e144e9f3c0155b~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=%2BOZK%2BMk13m3NDSPWwqM1kOPNWyo%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/fb9297f659664b6d80e144e9f3c0155b~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=tcWnfA774DkfU2h8wsQS94Mi1Hw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/fb9297f659664b6d80e144e9f3c0155b~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=uRjaNqGz7ZWB1Foyf1WI3C6INGY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209']",2,2024-05-24 20:35:32,暗夜,https://www.douyin.com/user/MS4wLjABAAAAfbgKUskZUjc2m1uiqdFy64EXa7ijgez84fPPS5jBRwJmX0sAS_pNfmUkPMm9VV7t,anye72044,,0,河北
7372500873408316198,杭州到底有多少河南人[看],,7,2024-05-24 17:48:47,@LS,https://www.douyin.com/user/MS4wLjABAAAAVx8IQt-dXN4-I8GeMPhoFt0umDWv69ZoxYYzDyYfuDMIYDLN_jr9BLegPfZwuznM,dyvh4v9pnx0e,你emo个鬼，你明年还是亲不上嘴。,9,河南
7372932946309235493,豫杭[看],,5,2024-05-25 21:45:27,无效药จ,https://www.douyin.com/user/MS4wLjABAAAAXhcuFU31U9PSyyvIpjZOJgovRQzYPkdH0NzqX0XUP40,,花海❀❀❀❀❀❀❀❀❀❀,0,河南
7372500414400725786,南京的麦子也熟了[赞],"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/ec36f2ba69c443aabe560d3a0608e946~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=Es%2F%2BeuomNR57%2Fx77Oc2%2FqxAqQFE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/ec36f2ba69c443aabe560d3a0608e946~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=1Q0yN%2BrJPt3LkxJ9PQtmWh5SvXE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/ec36f2ba69c443aabe560d3a0608e946~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=wjQ1kv5TkhFCN3onKMb2BbxNv9w%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/ec36f2ba69c443aabe560d3a0608e946~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=Eq2T9UxLR7fQubiKDjmuwmULQkI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181904324D122D8C8FD54617B209']",12,2024-05-24 17:47:00,卿卿,https://www.douyin.com/user/MS4wLjABAAAAzzW86dFwmPVkEDS-X1jjw_7tCxfWnZWWW9ofxeiMcMc,8550sgaj,文案和心情无关,1,江苏
7375015458078278426,有高清图片吗,,1,2024-05-31 12:26:40,.点.点.,https://www.douyin.com/user/MS4wLjABAAAAKnNaHS2-PDbkfldtvv8SvndhXoSK75J6xp8O63Givs0,41422217120,,1,山东
7374976527811969804,先辈们看到了吗，我们实现了,,0,2024-05-31 09:55:39,FLY顽家,https://www.douyin.com/user/MS4wLjABAAAASS0xlZI7qsryBWfBKA-qKGZ1jrE1lV_Z6k6RbLhQZB-xPOiZERoGWlta3yJ8kJQw,xh29936,生活百般滋味，人生需要笑对,0,福建
7374976346634568502,再飞一架歼20过去就更完美了,,0,2024-05-31 09:54:57,FLY顽家,https://www.douyin.com/user/MS4wLjABAAAASS0xlZI7qsryBWfBKA-qKGZ1jrE1lV_Z6k6RbLhQZB-xPOiZERoGWlta3yJ8kJQw,xh29936,生活百般滋味，人生需要笑对,0,福建
7374870681447023399,像山水画里的太阳,,0,2024-05-31 09:39:45,崔抒弑其君,https://www.douyin.com/user/MS4wLjABAAAA4COsdItNRv3fC85py_dUYGTgnrVd7v-9QuOCrN3bzGRLWga6vkJ8U38ThRYznnnp,AI.C4D,秋雨不问梧桐意,0,江苏
7374971223074243366,看看农村吧,,0,2024-05-31 09:35:03,爱拼才会赢&,https://www.douyin.com/user/MS4wLjABAAAAOBbUAqoOCDNnAKNQZjvmHvaD0VheUMH3nTYaiudbKtGeebVQ7gfZa76FLe6ohpcj,82958235033,近朱者赤近墨者黑,0,江苏
7374960504462836506,大成市种什么田,,0,2024-05-31 08:53:27,章鱼博士,https://www.douyin.com/user/MS4wLjABAAAAyCcFaTZBQ_JcU7PBfCNYAmuTWA5P8JZzt-1mCauM_bt20p5BC7fVjKgZYQUcjYDt,83069481326,,0,广西
7374954501582750500,一斤小麦，还不了一瓶矿泉水什么时候才能结束,,0,2024-05-31 08:30:09,王同学,https://www.douyin.com/user/MS4wLjABAAAAK4dDDm71-bD1K4F95ll_e8XGzT-iqQFQTgsMYFaBUIA,dingyi85383,如果没有权利选择躺平，那就一往无前的奔跑吧！,2,浙江
7374952533325890331,农业现代化，工业现代化，国防现代化，科技现代化,,1,2024-05-31 08:22:30,开义数码,https://www.douyin.com/user/MS4wLjABAAAAT983koAdlspuJGTzn1znrQoQXH172uUOTCNiLRnCTus,,70.80.90年代是了不起的一代，有好多回忆……,1,贵州
7374836934285591347,"楼上楼下，电灯电话！
耕田不用牛，点灯不用油！
超英赶美，跑步进入社会主义！！",,0,2024-05-31 00:54:00,无界,https://www.douyin.com/user/MS4wLjABAAAAi7PgvIy_t97hGeJ7Q5-xsV-IeCjtW6-ar5B3pBJX6rtRZSeWiyfzLOIFUwfJRlos,DYSunBiao,路虽远行则将至！事虽难做则必成！,0,江苏
7374817951109628699,[发呆],,0,2024-05-30 23:40:18,玄鸟朱雀龙蛇兔,https://www.douyin.com/user/MS4wLjABAAAADG0kjtqjlZ7cXyNUO-SFqhK20sQ-4oAfrPBCkQsXPSSDj-Sc2nQN2rNMntaSadoM,xnzqlst,,0,山东
7374806881191101193,嘻嘻极氪大厦[比心],,0,2024-05-30 22:57:16,jujudydy,https://www.douyin.com/user/MS4wLjABAAAAWQH7TAItrnnP7h7XsbVq7R-c-PdLV2F5GY9bbX3N908,,,0,浙江
7374800213008466714,第一眼，我恍惚以为是我大河南的收麦景象,,1,2024-05-30 22:31:25,小蜜🌻,https://www.douyin.com/user/MS4wLjABAAAAHAbSE_1bKCDPXXW8rhKpAo-5reqhLOEDE_iQowFObbI,,"所有的东西都抵不过时间和现实
让人成熟从来不是年纪，而是经历……",0,重庆
7374789361306649378,CBD边上的农场。,,0,2024-05-30 21:49:17,皇通LJ,https://www.douyin.com/user/MS4wLjABAAAArfsUpsa1JQdjBds5MK8j4scrEK67hT7isHHEXuJ1G5O8hOrY-Zpz3IOonlV3tqg1,dyyhyvb2htqa,,0,浙江
7374788552066253595,今天25次刷到我家了[害羞],,0,2024-05-30 21:46:08,身高182体重130斤和周杰伦同台演出过,https://www.douyin.com/user/MS4wLjABAAAAAhbcIf0dFCnc2SWtYkM2fpdDRg9BnQWwxkZPnraw-HoYn-q8-yLVvgsiN5jyHAdV,75746271763,都别打扰我,0,浙江
